Year,Semester,College/Division,Department ,LEVEL,Level,SCH (w/ zeros)
2010,Spring,Arts & Sciences,Physics & Astronomy,Course Level,600,0
2010,Spring,Arts & Sciences,Philosophy,Course Level,600,0
2010,Spring,Arts & Sciences,Modern Languages & Literatures,Course Level,600,0
2010,Spring,Arts & Sciences,Mathematics,Course Level,600,0
2010,Spring,Arts & Sciences,Institute for Ethnic Studies,Course Level,600,0
2010,Spring,Arts & Sciences,History,Course Level,600,0
2010,Spring,Arts & Sciences,Great Plains Studies Program,Course Level,600,0
2010,Spring,Arts & Sciences,Geosciences,Course Level,600,0
2010,Spring,Arts & Sciences,English,Course Level,600,0
2010,Spring,Arts & Sciences,Computer Science & Engineering,Course Level,600,0
2010,Spring,Arts & Sciences,Communication Studies,Course Level,600,0
2010,Spring,Arts & Sciences,Classics & Religious Studies,Course Level,600,0
2010,Spring,Arts & Sciences,Chemistry,Course Level,600,0
2010,Spring,Arts & Sciences,Arts & Sciences - Dean's Office,Course Level,600,0
2010,Spring,Arts & Sciences,ANTHROPOLOGY,Course Level,600,0
2010,Spring,Arts & Sciences,Sociology,Course Level,500,0
2010,Spring,Arts & Sciences,School of Biological Sciences,Course Level,500,0
2010,Spring,Arts & Sciences,Psychology,Course Level,500,0
2010,Spring,Arts & Sciences,Political Science,Course Level,500,0
2010,Spring,Arts & Sciences,Physics & Astronomy,Course Level,500,0
2010,Spring,Arts & Sciences,Philosophy,Course Level,500,0
2010,Spring,Arts & Sciences,Modern Languages & Literatures,Course Level,500,0
2010,Spring,Arts & Sciences,Mathematics,Course Level,500,0
2010,Spring,Arts & Sciences,Institute for Ethnic Studies,Course Level,500,0
2010,Spring,Arts & Sciences,History,Course Level,500,0
2010,Spring,Arts & Sciences,Great Plains Studies Program,Course Level,500,0
2010,Spring,Arts & Sciences,Geosciences,Course Level,500,0
2010,Spring,Arts & Sciences,English,Course Level,500,0
2010,Spring,Arts & Sciences,Computer Science & Engineering,Course Level,500,0
2010,Spring,Arts & Sciences,Communication Studies,Course Level,500,0
2010,Spring,Arts & Sciences,Classics & Religious Studies,Course Level,500,0
2010,Spring,Arts & Sciences,Chemistry,Course Level,500,0
2010,Spring,Arts & Sciences,Arts & Sciences - Dean's Office,Course Level,500,0
2010,Spring,Arts & Sciences,ANTHROPOLOGY,Course Level,500,0
2010,Spring,Arts & Sciences,Sociology,Course Level,400,537
2010,Spring,Arts & Sciences,School of Biological Sciences,Course Level,400,319
2010,Spring,Arts & Sciences,Psychology,Course Level,400,1971
2010,Spring,Arts & Sciences,Political Science,Course Level,400,621
2010,Spring,Arts & Sciences,Physics & Astronomy,Course Level,400,147
2010,Spring,Arts & Sciences,Philosophy,Course Level,400,54
2010,Spring,Arts & Sciences,Modern Languages & Literatures,Course Level,400,303
2010,Spring,Arts & Sciences,Mathematics,Course Level,400,347
2010,Spring,Arts & Sciences,Institute for Ethnic Studies,Course Level,400,75
2010,Spring,Arts & Sciences,History,Course Level,400,557
2010,Spring,Arts & Sciences,Great Plains Studies Program,Course Level,400,6
2010,Spring,Arts & Sciences,Geosciences,Course Level,400,398
2010,Spring,Arts & Sciences,English,Course Level,400,646
2010,Spring,Arts & Sciences,Computer Science & Engineering,Course Level,400,362
2010,Spring,Arts & Sciences,Communication Studies,Course Level,400,342
2010,Spring,Arts & Sciences,Classics & Religious Studies,Course Level,400,108
2010,Spring,Arts & Sciences,Chemistry,Course Level,400,396
2010,Spring,Arts & Sciences,Arts & Sciences - Dean's Office,Course Level,400,255
2010,Spring,Arts & Sciences,ANTHROPOLOGY,Course Level,400,605
2010,Spring,Arts & Sciences,Sociology,Course Level,300,223
2010,Spring,Arts & Sciences,School of Biological Sciences,Course Level,300,1114
2010,Spring,Arts & Sciences,Psychology,Course Level,300,1635
2010,Spring,Arts & Sciences,Political Science,Course Level,300,621
2010,Spring,Arts & Sciences,Physics & Astronomy,Course Level,300,98
2010,Spring,Arts & Sciences,Philosophy,Course Level,300,312
2010,Spring,Arts & Sciences,Modern Languages & Literatures,Course Level,300,1877
2010,Spring,Arts & Sciences,Mathematics,Course Level,300,1219
2010,Spring,Arts & Sciences,Institute for Ethnic Studies,Course Level,300,189
2010,Spring,Arts & Sciences,History,Course Level,300,1974
2010,Spring,Arts & Sciences,Great Plains Studies Program,Course Level,300,21
2010,Spring,Arts & Sciences,Geosciences,Course Level,300,53
2010,Spring,Arts & Sciences,English,Course Level,300,2286
2010,Spring,Arts & Sciences,Computer Science & Engineering,Course Level,300,291
2010,Spring,Arts & Sciences,Communication Studies,Course Level,300,668
2010,Spring,Arts & Sciences,Classics & Religious Studies,Course Level,300,745
2010,Spring,Arts & Sciences,Chemistry,Course Level,300,14
2010,Spring,Arts & Sciences,Arts & Sciences - Dean's Office,Course Level,300,248
2010,Spring,Arts & Sciences,ANTHROPOLOGY,Course Level,300,753
2010,Spring,Arts & Sciences,Sociology,Course Level,200,3357
2010,Spring,Arts & Sciences,School of Biological Sciences,Course Level,200,3896
2010,Spring,Arts & Sciences,Psychology,Course Level,200,3025
2010,Spring,Arts & Sciences,Political Science,Course Level,200,1068
2010,Spring,Arts & Sciences,Physics & Astronomy,Course Level,200,2240
2010,Spring,Arts & Sciences,Philosophy,Course Level,200,402
2010,Spring,Arts & Sciences,Modern Languages & Literatures,Course Level,200,3237
2010,Spring,Arts & Sciences,Mathematics,Course Level,200,2637
2010,Spring,Arts & Sciences,Institute for Ethnic Studies,Course Level,200,597
2010,Spring,Arts & Sciences,History,Course Level,200,5169
2010,Spring,Arts & Sciences,Great Plains Studies Program,Course Level,200,0
2010,Spring,Arts & Sciences,Geosciences,Course Level,200,465
2010,Spring,Arts & Sciences,English,Course Level,200,4389
2010,Spring,Arts & Sciences,Computer Science & Engineering,Course Level,200,365
2010,Spring,Arts & Sciences,Communication Studies,Course Level,200,2865
2010,Spring,Arts & Sciences,Classics & Religious Studies,Course Level,200,759
2010,Spring,Arts & Sciences,Chemistry,Course Level,200,2102
2010,Spring,Arts & Sciences,Arts & Sciences - Dean's Office,Course Level,200,339
2010,Spring,Arts & Sciences,ANTHROPOLOGY,Course Level,200,1604
2010,Spring,Arts & Sciences,Sociology,Course Level,100,1686
2010,Spring,Arts & Sciences,School of Biological Sciences,Course Level,100,5044
2010,Spring,Arts & Sciences,Psychology,Course Level,100,4182
2010,Spring,Arts & Sciences,Political Science,Course Level,100,2922
2010,Spring,Arts & Sciences,Physics & Astronomy,Course Level,100,3895
2010,Spring,Arts & Sciences,Philosophy,Course Level,100,3009
2010,Spring,Arts & Sciences,Modern Languages & Literatures,Course Level,100,4235
2010,Spring,Arts & Sciences,Mathematics,Course Level,100,8272
2010,Spring,Arts & Sciences,Institute for Ethnic Studies,Course Level,100,206
2010,Spring,Arts & Sciences,History,Course Level,100,2028
2010,Spring,Arts & Sciences,Great Plains Studies Program,Course Level,100,0
2010,Spring,Arts & Sciences,Geosciences,Course Level,100,2390
2010,Spring,Arts & Sciences,English,Course Level,100,5480
2010,Spring,Arts & Sciences,Computer Science & Engineering,Course Level,100,1429
2010,Spring,Arts & Sciences,Communication Studies,Course Level,100,1962
2010,Spring,Arts & Sciences,Classics & Religious Studies,Course Level,100,1260
2010,Spring,Arts & Sciences,Chemistry,Course Level,100,5252
2010,Spring,Arts & Sciences,Arts & Sciences - Dean's Office,Course Level,100,252
2010,Spring,Arts & Sciences,ANTHROPOLOGY,Course Level,100,3099
2010,Spring,Arts & Sciences,Sociology,Course Level,<100,0
2010,Spring,Arts & Sciences,School of Biological Sciences,Course Level,<100,0
2010,Spring,Arts & Sciences,Psychology,Course Level,<100,0
2010,Spring,Arts & Sciences,Political Science,Course Level,<100,0
2010,Spring,Arts & Sciences,Physics & Astronomy,Course Level,<100,0
2010,Spring,Arts & Sciences,Philosophy,Course Level,<100,0
2010,Spring,Arts & Sciences,Modern Languages & Literatures,Course Level,<100,0
2010,Spring,Arts & Sciences,Mathematics,Course Level,<100,0
2010,Spring,Arts & Sciences,Institute for Ethnic Studies,Course Level,<100,0
2010,Spring,Arts & Sciences,History,Course Level,<100,0
2010,Spring,Arts & Sciences,Great Plains Studies Program,Course Level,<100,0
